,date,men_gold,men_silver,men_bronze,total_gold,total_silver,total_bronze,women_gold,women_silver,women_bronze,total_medals,men_total,women_total,Fencing,Judo,Skateboarding,Swimming,country,Canoe Slalom,Cycling Road,Cycling Mountain Bike,Diving,Rugby Sevens,Archery,Shooting,Artistic Gymnastics,Equestrian,Table Tennis,Cycling BMX Freestyle,Triathlon,Rowing,Athletics,Badminton,Tennis,Trampoline Gymnastics,Cycling BMX Racing,Sailing,Boxing,Golf,3x3 Basketball,Surfing,Cycling Track,Wrestling,Artistic Swimming,Weightlifting,Sport Climbing,Taekwondo,Canoe Sprint,Marathon Swimming,Hockey,Football,Volleyball,Breaking,Rhythmic Gymnastics,Beach Volleyball
588,2024-08-07,1,0,0,1,0,0,0,0,0,3,3,0,,,,,Bahrain,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,,,
589,2024-08-07,1,0,0,1,0,0,0,0,0,3,3,0,,,,,Dominica,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,,,
590,2024-08-07,1,0,0,1,0,0,0,0,0,3,3,0,,,,,Morocco,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,,,
591,2024-08-07,1,0,0,1,0,0,0,0,0,3,3,0,,"(1, 0, 0)",,,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,2024-08-07,0,0,1,0,1,0,0,2,3,3,3,15,,,,,DPR Korea,,,,"(0, 1, 1)",,,,,,"(0, 1, 0)",,,,,,,,,,"(0, 0, 1)",,,,,"(0, 0, 1)",,,,,,,,,,,,
593,2024-08-07,0,2,1,0,2,1,0,0,0,9,9,0,,,,,Armenia,,,,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,"(0, 1, 1)",,,,,,,,,,,,
594,2024-08-07,0,1,0,0,2,1,0,1,1,9,3,6,,"(0, 1, 0)",,,Mexico,,,,"(0, 1, 0)",,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,2024-08-07,0,1,0,0,2,0,0,1,0,6,3,3,,,,,Ethiopia,,,,,,,,,,,,,,"(0, 2, 0)",,,,,,,,,,,,,,,,,,,,,,,
596,2024-08-07,0,0,3,0,1,3,0,1,0,12,9,3,,,,,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 1, 3)",,,,,,,,,,,,
597,2024-08-07,0,0,1,0,1,0,0,1,3,3,3,12,,,,,Türkiye,,,,,,"(0, 0, 1)","(0, 1, 0)",,,,,,,,,,,,,"(0, 0, 1)",,,,,"(0, 0, 1)",,,,,,,,,,,,
598,2024-08-07,0,1,1,0,1,2,0,0,1,9,6,3,,,,,Lithuania,,,,,,,,,,,,,"(0, 0, 1)","(0, 1, 0)",,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,
599,2024-08-07,0,1,1,0,1,1,0,0,0,6,6,0,,"(0, 1, 1)",,,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2024-08-07,0,1,1,0,1,1,0,0,0,6,6,0,"(0, 1, 0)",,,,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,
601,2024-08-07,0,1,0,0,1,0,0,0,0,3,3,0,,,,,Colombia,,,,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,2024-08-07,0,1,0,0,1,0,0,0,0,3,3,0,,,,,Cyprus,,,,,,,,,,,,,,,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,,
603,2024-08-07,0,1,0,0,1,0,0,0,0,3,3,0,,,,,Fiji,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2024-08-07,0,1,0,0,1,0,0,0,0,3,3,0,,"(0, 1, 0)",,,Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2024-08-07,0,0,1,0,0,1,0,0,3,3,3,9,,,,,India,,,,,,,"(0, 0, 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2024-08-07,0,0,3,0,0,3,0,0,0,9,9,0,,"(0, 0, 2)",,,Tajikistan,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,
607,2024-08-07,0,0,2,0,0,2,0,0,0,6,6,0,,,,,Dominican Republic,,,,,,,,,,,,,,,,,,,,"(0, 0, 2)",,,,,,,,,,,,,,,,,
608,2024-08-07,0,0,2,0,0,2,0,0,0,6,6,0,,,,,Malaysia,,,,,,,,,,,,,,,"(0, 0, 2)",,,,,,,,,,,,,,,,,,,,,,
609,2024-08-07,0,0,2,0,0,2,0,0,0,6,6,0,,"(0, 0, 2)",,,Republic of Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,2024-08-07,0,0,1,0,0,1,0,0,0,3,3,0,,"(0, 0, 1)",,,Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,2024-08-07,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Cabo Verde,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,
612,2024-08-07,0,0,1,0,0,1,0,0,0,3,3,0,"(0, 0, 1)",,,,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,2024-08-07,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Grenada,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,
614,2024-08-07,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Indonesia,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,,,,
615,2024-08-07,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Peru,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,,
616,2024-08-07,0,0,1,0,0,1,0,0,0,3,3,0,,"(0, 0, 1)",,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,2024-08-07,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Slovakia,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,2024-08-07,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Zambia,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,
619,2024-08-08,10,14,17,1,3,1,0,2,0,15,123,6,"(2, 1, 1)",,"(0, 2, 1)","(8, 13, 7)",United States,"(0, 0, 1)","(1, 0, 1)","(0, 1, 0)","(0, 1, 0)","(0, 0, 1)","(0, 1, 1)","(1, 3, 1)","(3, 1, 6)","(0, 1, 0)",,"(0, 1, 0)","(0, 1, 0)","(1, 0, 1)","(9, 10, 8)",,"(0, 1, 1)",,,"(0, 0, 1)","(0, 0, 1)","(1, 0, 0)","(0, 0, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(0, 0, 1)","(0, 0, 1)",,,,,,,,,
620,2024-08-08,14,10,7,3,2,1,1,0,0,18,93,3,,"(0, 0, 1)",,"(2, 3, 7)",China,,,,"(6, 2, 0)",,"(0, 1, 0)","(5, 2, 3)","(2, 5, 2)",,"(3, 1, 0)","(1, 0, 0)",,,"(1, 1, 1)","(2, 3, 0)","(1, 1, 0)","(0, 1, 1)",,,"(1, 1, 0)",,,,,"(0, 1, 3)","(1, 0, 0)","(3, 0, 0)","(0, 2, 0)","(0, 1, 1)","(1, 0, 0)",,,,,,,
621,2024-08-08,5,7,4,0,0,2,0,1,0,6,48,3,,,"(2, 0, 0)","(7, 8, 3)",Australia,"(3, 0, 0)","(1, 0, 0)",,,,,"(0, 0, 1)",,"(0, 1, 0)",,"(0, 0, 1)",,"(0, 0, 1)","(1, 1, 4)",,"(1, 0, 0)",,"(1, 0, 0)","(1, 1, 0)","(0, 0, 2)",,,"(0, 1, 0)","(1, 0, 1)",,,,,,"(0, 1, 0)","(0, 1, 0)",,,,,,
622,2024-08-08,10,11,12,1,0,0,0,1,1,3,99,6,"(1, 4, 2)","(2, 2, 6)",,"(4, 1, 2)",France,"(1, 2, 0)","(0, 1, 1)","(1, 1, 0)",,"(1, 0, 0)","(0, 1, 1)","(0, 1, 0)",,"(0, 1, 1)","(0, 0, 1)","(0, 0, 1)","(1, 0, 1)",,,,,,"(1, 1, 1)","(0, 1, 1)","(0, 2, 1)",,"(0, 1, 0)","(1, 0, 1)","(1, 0, 0)",,,,,"(0, 0, 1)",,,,,,,,
623,2024-08-08,5,14,5,0,0,2,2,0,3,6,72,15,,,"(0, 0, 1)","(1, 4, 0)",Great Britain,"(0, 2, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 3)",,,"(1, 1, 0)","(0, 0, 2)","(2, 0, 3)",,"(0, 1, 0)","(1, 0, 2)","(3, 2, 3)","(1, 2, 1)",,,"(1, 0, 0)",,"(1, 0, 1)","(0, 0, 1)","(0, 1, 0)",,,"(1, 2, 2)",,,,,,,,,,,,,
624,2024-08-08,5,2,3,1,2,2,13,8,7,15,30,84,"(2, 1, 0)","(0, 2, 3)",,"(0, 0, 1)",Korea,,,,,,"(5, 1, 1)","(3, 3, 0)",,,"(0, 0, 1)",,,,,"(1, 1, 0)",,,,,"(0, 0, 1)",,,,,,,,,"(2, 0, 0)",,,,,,,,
625,2024-08-08,10,3,4,0,2,1,0,0,1,9,51,3,"(2, 1, 2)","(3, 2, 3)","(2, 2, 0)","(0, 1, 0)",Japan,,,,,,,,"(3, 0, 1)","(0, 0, 1)","(0, 0, 1)",,,,,"(0, 0, 2)",,,,"(0, 1, 0)",,"(0, 0, 1)",,,,"(3, 0, 2)",,,,,,,,,,,,
626,2024-08-08,4,2,3,1,0,0,0,0,1,3,27,3,,,,"(0, 0, 2)",Netherlands,,"(0, 1, 0)",,,,,,,"(0, 0, 1)",,,,"(4, 3, 1)","(1, 0, 2)",,,,"(0, 1, 0)","(2, 0, 2)",,,"(1, 0, 0)",,"(1, 1, 0)",,,,,,,"(1, 0, 0)","(1, 0, 0)",,,,,
627,2024-08-08,3,8,7,2,0,0,10,11,9,6,54,90,"(1, 3, 1)","(1, 0, 0)",,"(2, 1, 2)",Italy,"(1, 0, 0)","(0, 1, 0)",,,,,"(1, 2, 1)","(1, 1, 1)",,,,,"(0, 2, 0)","(0, 0, 1)",,"(1, 0, 1)",,,"(2, 0, 0)",,,,,"(0, 0, 1)",,,,,,"(0, 1, 0)","(0, 0, 1)",,,,,,
628,2024-08-08,3,2,2,1,1,0,4,1,0,6,21,15,,"(0, 1, 0)",,"(1, 0, 1)",Germany,"(0, 1, 1)",,,,,"(0, 1, 0)",,,"(4, 1, 0)",,,"(1, 0, 0)","(1, 0, 1)","(0, 2, 0)",,,,,,"(0, 0, 1)",,"(1, 0, 0)",,"(0, 0, 1)",,,,,,"(1, 1, 0)",,"(0, 1, 0)",,,,,
629,2024-08-08,1,1,4,0,0,1,6,5,10,3,18,63,"(0, 0, 1)","(1, 0, 0)",,"(3, 2, 3)",Canada,,,,"(0, 0, 1)","(0, 1, 0)",,,,,,,,"(0, 1, 0)","(2, 0, 1)",,"(0, 0, 1)","(0, 0, 1)",,,"(0, 0, 1)",,,,,,,"(0, 1, 0)",,"(0, 0, 1)",,,,,,,,
630,2024-08-08,1,3,0,0,0,1,5,6,2,3,12,39,,,,,New Zealand,"(1, 0, 0)",,,,"(1, 0, 0)",,,,,,,"(0, 1, 0)","(1, 2, 1)",,,,,,"(0, 1, 1)",,,,,"(1, 2, 0)",,,,,,"(1, 0, 0)",,,,,,,
631,2024-08-08,3,0,2,4,0,3,1,0,1,21,15,6,,,,"(1, 0, 2)",Ireland,,,,,,,,"(1, 0, 0)",,,,,"(1, 0, 1)",,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,
632,2024-08-08,2,0,1,3,4,1,1,4,0,24,9,15,,,,"(1, 0, 1)",Romania,,,,,,,,,,,,,"(2, 3, 0)",,,,,,,,,,,,,,"(0, 1, 0)",,,,,,,,,,
633,2024-08-08,1,3,2,3,3,4,2,0,2,30,18,12,"(1, 0, 1)",,,,Ukraine,,,,,,,"(0, 1, 0)","(0, 1, 0)",,,,,,"(1, 0, 2)",,,,,,"(1, 0, 0)",,,,,"(0, 1, 1)",,,,,,,,,,,,
634,2024-08-08,3,3,0,3,3,3,0,0,3,27,18,9,"(1, 1, 1)",,,"(2, 1, 0)",Hungary,,,,,,,"(0, 0, 1)",,,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,
635,2024-08-08,1,2,0,0,0,1,3,3,3,3,9,27,,"(0, 0, 1)",,"(2, 0, 0)",Sweden,,,"(0, 0, 1)",,,,"(0, 1, 0)",,,"(0, 1, 0)",,,,"(1, 0, 0)",,,,,"(0, 1, 1)",,,,,,,,,,,,,,,,,,
636,2024-08-08,2,0,2,3,0,2,1,0,0,15,12,3,,"(1, 0, 2)",,,Uzbekistan,,,,,,,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,"(1, 0, 0)",,,,,,,,
637,2024-08-08,0,2,3,0,0,1,2,5,8,3,15,45,,"(1, 1, 2)","(0, 0, 2)",,Brazil,,,,,,,,"(1, 2, 1)",,,,,,"(0, 1, 0)",,,,,,"(0, 0, 1)",,,"(0, 1, 1)",,,,,,"(0, 0, 1)",,,,,,,,
638,2024-08-08,1,1,6,1,0,0,0,0,1,3,24,3,,"(0, 0, 1)",,,Spain,"(0, 0, 1)",,,,,,,,,,,,,"(1, 1, 1)",,"(0, 1, 1)",,,"(1, 0, 0)","(0, 0, 1)",,"(0, 1, 0)",,,,"(0, 0, 1)",,,,"(0, 0, 2)",,,,,,,
639,2024-08-08,2,1,1,2,2,2,0,1,1,18,12,6,,,,,IR Iran,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 1, 1)",,,,"(0, 1, 1)",,,,,,,,
640,2024-08-08,1,0,1,2,1,3,1,1,2,18,6,12,,"(1, 0, 0)",,,Croatia,,,,,,,"(0, 0, 1)",,,,,,"(1, 0, 0)","(0, 0, 1)",,"(0, 1, 0)",,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,
641,2024-08-08,2,0,3,2,1,3,0,1,0,18,15,3,,,,,Cuba,,,,,,,,,,,,,,,,,,,,"(1, 0, 1)",,,,,"(1, 1, 2)",,,,,,,,,,,,
642,2024-08-08,2,1,1,2,1,1,0,0,0,12,12,0,,"(2, 0, 0)",,,Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,"(0, 1, 0)",,,,,,,,
643,2024-08-08,2,0,2,2,0,4,0,0,2,18,12,6,,"(0, 0, 1)",,,Belgium,,"(2, 0, 2)",,,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,
644,2024-08-08,1,0,0,2,0,2,1,0,2,12,3,9,"(2, 0, 0)",,,"(0, 0, 2)","Hong Kong, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,2024-08-08,2,0,0,2,0,2,0,0,2,12,6,6,,,,,Philippines,,,,,,,,"(2, 0, 0)",,,,,,,,,,,,"(0, 0, 2)",,,,,,,,,,,,,,,,,
646,2024-08-08,2,0,0,2,0,1,0,0,1,9,6,3,,,,,Indonesia,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,"(1, 0, 0)","(1, 0, 0)",,,,,,,,,
647,2024-08-08,1,0,0,1,0,0,2,0,0,3,3,6,,,,,Serbia,,,,,,,"(1, 0, 0)",,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,
648,2024-08-08,1,1,1,1,4,1,0,3,0,18,9,9,,"(0, 2, 1)",,,Israel,,,,,,,,"(0, 1, 0)",,,,,,,,,,,"(1, 1, 0)",,,,,,,,,,,,,,,,,,
649,2024-08-08,1,3,1,0,0,1,1,3,3,3,15,21,,"(1, 0, 1)",,,Kazakhstan,,,,,,,"(0, 0, 1)","(0, 1, 0)",,,,,,,,,,,,"(0, 1, 1)",,,,,"(0, 1, 0)",,,,,,,,,,,,
650,2024-08-08,1,2,2,1,3,2,0,1,0,18,15,3,,,,,Jamaica,,,,,,,,,,,,,,"(1, 3, 2)",,,,,,,,,,,,,,,,,,,,,,,
651,2024-08-08,0,3,0,1,3,2,1,0,2,18,9,9,,,,,Thailand,,,,,,,,,,,,,,,"(0, 1, 0)",,,,,"(0, 0, 1)",,,,,,,"(0, 2, 1)",,"(1, 0, 0)",,,,,,,,
652,2024-08-08,0,0,2,0,1,0,1,2,4,3,6,21,,,,"(0, 0, 1)",Switzerland,,,,,,,"(1, 0, 1)",,"(0, 1, 0)",,,"(0, 1, 0)","(0, 0, 1)",,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,
653,2024-08-08,1,0,1,0,1,0,1,2,1,3,6,12,,,,,Denmark,,,,,,,,,"(0, 1, 0)",,,,,,"(1, 0, 0)",,,,"(0, 1, 0)",,,,,,"(0, 0, 1)",,,,,,,,,,,,
654,2024-08-08,1,2,1,1,2,1,0,0,0,12,12,0,,"(1, 2, 0)",,,Georgia,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,
655,2024-08-08,1,0,0,0,1,0,1,2,0,3,3,9,,,,,Ecuador,,,,,,,,,,,,,,"(1, 1, 0)",,,,,,,,,,,"(0, 1, 0)",,,,,,,,,,,,
656,2024-08-08,1,1,4,1,1,5,0,0,1,21,18,3,,"(0, 0, 1)",,"(0, 1, 0)",Greece,,,,,,,,"(0, 0, 1)",,,,,"(0, 0, 2)","(1, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,
657,2024-08-08,0,0,1,1,1,4,1,1,3,18,3,15,"(0, 0, 1)",,,,Poland,"(0, 1, 0)",,,,,,,,,,,,"(0, 0, 1)",,,"(0, 0, 1)",,,,,,,,,,,,"(1, 0, 1)",,,,,,,,,
658,2024-08-08,0,0,1,1,1,3,1,1,2,15,3,12,,,,,Kenya,,,,,,,,,,,,,,"(1, 1, 3)",,,,,,,,,,,,,,,,,,,,,,,
659,2024-08-08,0,0,2,1,1,2,1,1,0,12,6,6,,,,"(1, 1, 0)",South Africa,,,"(0, 0, 1)",,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,2024-08-08,1,0,0,0,1,0,1,1,0,3,3,6,,,,,Argentina,,,,,,,,,,,"(1, 0, 0)",,,,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,,
661,2024-08-08,0,1,0,1,1,0,1,0,0,6,3,3,,,,,Chile,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,"(0, 1, 0)",,,,,,,,,,,,
662,2024-08-08,1,1,0,1,1,0,0,0,0,6,6,0,,,,,Saint Lucia,,,,,,,,,,,,,,"(1, 1, 0)",,,,,,,,,,,,,,,,,,,,,,,
663,2024-08-08,1,0,0,1,1,0,0,1,0,6,3,3,,,,,Uganda,,,,,,,,,,,,,,"(1, 1, 0)",,,,,,,,,,,,,,,,,,,,,,,
664,2024-08-08,1,0,2,1,0,5,0,0,3,18,9,9,,,,,Chinese Taipei,,,,,,,"(0, 0, 1)","(0, 0, 1)",,,,,,,"(1, 0, 0)",,,,,"(0, 0, 2)",,,,,,,"(0, 0, 1)",,,,,,,,,,
665,2024-08-08,1,0,2,1,0,3,0,0,1,12,9,3,,,,,Bulgaria,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,"(1, 0, 0)",,"(0, 0, 1)",,"(0, 0, 1)",,,,,,,,
666,2024-08-08,1,0,0,1,0,1,0,0,1,6,3,3,,"(0, 0, 1)",,,Austria,,,,,,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,
667,2024-08-08,0,0,1,1,0,0,1,0,1,3,3,6,"(0, 0, 1)",,,,Czechia,,,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,
668,2024-08-08,0,0,1,1,0,1,1,0,0,6,3,3,,,,,Guatemala,,,,,,,"(1, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,2024-08-08,1,0,1,1,0,1,0,0,0,6,6,0,,,,,Morocco,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,
670,2024-08-08,1,0,0,1,0,1,0,0,1,6,3,3,,,,,Norway,,,,,,,,,,,,,,"(1, 0, 0)",,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,,
671,2024-08-08,1,0,0,1,0,0,0,0,0,3,3,0,,,,,Algeria,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,2024-08-08,1,0,0,1,0,0,0,0,0,3,3,0,,,,,Botswana,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,,,
673,2024-08-08,1,0,0,1,0,0,0,0,0,3,3,0,,,,,Bahrain,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,,,
674,2024-08-08,1,0,0,1,0,0,0,0,0,3,3,0,,,,,Dominica,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,,,
675,2024-08-08,1,0,0,1,0,0,0,0,0,3,3,0,,,,,Pakistan,,,,,,,,,,,,,,"(1, 0, 0)",,,,,,,,,,,,,,,,,,,,,,,
676,2024-08-08,1,0,0,1,0,0,0,0,0,3,3,0,,"(1, 0, 0)",,,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,2024-08-08,0,0,1,0,1,0,0,2,4,3,3,18,,,,,DPR Korea,,,,"(0, 1, 1)",,,,,,"(0, 1, 0)",,,,,,,,,,"(0, 0, 1)",,,,,"(0, 0, 2)",,,,,,,,,,,,
678,2024-08-08,0,0,1,0,1,0,0,2,3,3,3,15,,,,,Türkiye,,,,,,"(0, 0, 1)","(0, 1, 0)",,,,,,,,,,,,,"(0, 1, 1)",,,,,"(0, 0, 1)",,,,,,,,,,,,
679,2024-08-08,0,1,1,0,2,2,0,1,1,12,6,6,,"(0, 1, 0)",,,Mexico,,,,"(0, 1, 1)",,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,2024-08-08,0,2,1,0,2,1,0,0,0,9,9,0,,,,,Armenia,,,,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,"(0, 1, 1)",,,,,,,,,,,,
681,2024-08-08,0,1,0,0,2,0,0,1,0,6,3,3,,,,,Ethiopia,,,,,,,,,,,,,,"(0, 2, 0)",,,,,,,,,,,,,,,,,,,,,,,
682,2024-08-08,0,1,2,0,0,1,0,1,4,3,9,15,,,,,India,,,,,,,"(0, 0, 3)",,,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,
683,2024-08-08,0,0,3,0,1,3,0,1,0,12,9,3,,,,,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 1, 3)",,,,,,,,,,,,
684,2024-08-08,0,1,1,0,1,2,0,0,1,9,6,3,,,,,Lithuania,,,,,,,,,,,,,"(0, 0, 1)","(0, 1, 0)",,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,
685,2024-08-08,0,1,1,0,1,1,0,0,0,6,6,0,,"(0, 1, 1)",,,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,2024-08-08,0,1,0,0,1,1,0,0,1,6,3,3,,"(0, 0, 1)",,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,"(0, 1, 0)",,,,,,,,,,,,,
687,2024-08-08,0,1,1,0,1,1,0,0,0,6,6,0,"(0, 1, 0)",,,,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,
688,2024-08-08,0,1,0,0,1,0,0,0,0,3,3,0,,,,,Colombia,,,,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,2024-08-08,0,1,0,0,1,0,0,0,0,3,3,0,,,,,Cyprus,,,,,,,,,,,,,,,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,,
690,2024-08-08,0,1,0,0,1,0,0,0,0,3,3,0,,,,,Fiji,,,,,"(0, 1, 0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,2024-08-08,0,1,0,0,1,0,0,0,0,3,3,0,,,,,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 1, 0)",,,,,,,,
692,2024-08-08,0,1,0,0,1,0,0,0,0,3,3,0,,"(0, 1, 0)",,,Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,2024-08-08,0,0,3,0,0,3,0,0,0,9,9,0,,"(0, 0, 2)",,,Tajikistan,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,
694,2024-08-08,0,0,2,0,0,2,0,0,0,6,6,0,,,,,Dominican Republic,,,,,,,,,,,,,,,,,,,,"(0, 0, 2)",,,,,,,,,,,,,,,,,
695,2024-08-08,0,0,2,0,0,2,0,0,0,6,6,0,,,,,Grenada,,,,,,,,,,,,,,"(0, 0, 2)",,,,,,,,,,,,,,,,,,,,,,,
696,2024-08-08,0,0,2,0,0,2,0,0,0,6,6,0,,,,,Malaysia,,,,,,,,,,,,,,,"(0, 0, 2)",,,,,,,,,,,,,,,,,,,,,,
697,2024-08-08,0,0,2,0,0,2,0,0,0,6,6,0,,"(0, 0, 2)",,,Republic of Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,2024-08-08,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Cabo Verde,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,
699,2024-08-08,0,0,1,0,0,1,0,0,0,3,3,0,"(0, 0, 1)",,,,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,2024-08-08,0,0,1,0,0,1,0,0,0,3,3,0,,,,,EOR,,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,
701,2024-08-08,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Peru,,,,,,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,,
702,2024-08-08,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Slovakia,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,2024-08-08,0,0,1,0,0,1,0,0,0,3,3,0,,,,,Zambia,,,,,,,,,,,,,,"(0, 0, 1)",,,,,,,,,,,,,,,,,,,,,,,
704,2024-08-09,11,15,19,1,3,1,0,2,0,15,135,6,"(2, 1, 1)",,"(0, 2, 1)","(8, 13, 7)",United States,"(0, 0, 1)","(1, 0, 1)","(0, 1, 0)","(0, 1, 0)","(0, 0, 1)","(0, 1, 1)","(1, 3, 1)","(3, 1, 6)","(0, 1, 0)",,"(0, 1, 0)","(0, 1, 0)","(1, 0, 1)","(11, 10, 8)",,"(0, 1, 1)",,,"(0, 0, 1)","(0, 0, 1)","(1, 0, 0)","(0, 0, 1)","(1, 0, 0)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 1)","(0, 0, 1)","(0, 0, 1)",,,,,"(0, 0, 1)",,,
